aten_name,diopi_fun,args,count
arange.start_out,diopiArange,"['start:[0] ', 'end:[112] ', 'step:[1] ', 'out:[numel: 112, sizes: [112], stride: [1], is_view: 0, dtype: long int, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",9
arange.start_out,diopiArange,"['start:[0] ', 'end:[88] ', 'step:[1] ', 'out:[numel: 88, sizes: [88], stride: [1], is_view: 0, dtype: long int, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",9
arange.start_out,diopiArange,"['start:[0] ', 'end:[160] ', 'step:[1] ', 'out:[numel: 160, sizes: [160], stride: [1], is_view: 0, dtype: long int, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",9
arange.start_out,diopiArange,"['start:[0] ', 'end:[136] ', 'step:[1] ', 'out:[numel: 136, sizes: [136], stride: [1], is_view: 0, dtype: long int, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",9
index_select,diopiIndexSelect,"['self:[numel: 262144000, sizes: [32000, 8192], stride: [8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'dim:[0] ', 'index:[numel: 160, sizes: [160], stride: [1], is_view: 0, dtype: long int, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 1310720, sizes: [160, 8192], stride: [8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",5
index_select,diopiIndexSelect,"['self:[numel: 262144000, sizes: [32000, 8192], stride: [8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'dim:[0] ', 'index:[numel: 136, sizes: [136], stride: [1], is_view: 0, dtype: long int, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 1114112, sizes: [136, 8192], stride: [8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",5
index_select,diopiIndexSelect,"['self:[numel: 262144000, sizes: [32000, 8192], stride: [8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'dim:[0] ', 'index:[numel: 88, sizes: [88], stride: [1], is_view: 0, dtype: long int, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 720896, sizes: [88, 8192], stride: [8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",5
index_select,diopiIndexSelect,"['self:[numel: 262144000, sizes: [32000, 8192], stride: [8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'dim:[0] ', 'index:[numel: 112, sizes: [112], stride: [1], is_view: 0, dtype: long int, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'out:[numel: 917504, sizes: [112, 8192], stride: [8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",5
fill_.Scalar,diopiFill,"['self:[numel: 2523136, sizes: [1, 88, 28672], stride: [2523136, 28672, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[1] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 4352000, sizes: [1, 136, 32000], stride: [4352000, 32000, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 163840, sizes: [1, 8, 1, 160, 128], stride: [163840, 20480, 20480, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 7744, sizes: [1, 1, 88, 88], stride: [7744, 7744, 88, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[1] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 4320000, sizes: [1, 135, 32000], stride: [4320000, 32000, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 3552000, sizes: [1, 111, 32000], stride: [3552000, 32000, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 12544, sizes: [112, 112], stride: [112, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[-65504] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 114688, sizes: [1, 8, 1, 112, 128], stride: [114688, 14336, 14336, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 25600, sizes: [1, 1, 160, 160], stride: [25600, 25600, 160, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[1] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 2784000, sizes: [1, 87, 32000], stride: [2784000, 32000, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 18496, sizes: [1, 1, 136, 136], stride: [18496, 18496, 136, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[1] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 5120000, sizes: [1, 160, 32000], stride: [5120000, 32000, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 163840, sizes: [1, 8, 160, 128], stride: [163840, 20480, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 139264, sizes: [1, 8, 1, 136, 128], stride: [139264, 17408, 17408, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 1114112, sizes: [1, 64, 136, 128], stride: [1114112, 17408, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 114688, sizes: [1, 8, 112, 128], stride: [114688, 14336, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 90112, sizes: [1, 8, 88, 128], stride: [90112, 11264, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 4587520, sizes: [1, 160, 28672], stride: [4587520, 28672, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[1] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 139264, sizes: [1, 8, 136, 128], stride: [139264, 17408, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 3584000, sizes: [1, 112, 32000], stride: [3584000, 32000, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 3899392, sizes: [1, 136, 28672], stride: [3899392, 28672, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[1] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 1, sizes: [1], stride: [1], is_view: 0, dtype: bool, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 25600, sizes: [160, 160], stride: [160, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[-65504] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 5088000, sizes: [1, 159, 32000], stride: [5088000, 32000, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 1310720, sizes: [1, 64, 160, 128], stride: [1310720, 20480, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 7744, sizes: [88, 88], stride: [88, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[-65504] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 1, sizes: [], stride: [], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[1] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 18496, sizes: [136, 136], stride: [136, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[-65504] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 90112, sizes: [1, 8, 1, 88, 128], stride: [90112, 11264, 11264, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 917504, sizes: [1, 64, 112, 128], stride: [917504, 14336, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 12544, sizes: [1, 1, 112, 112], stride: [12544, 12544, 112, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[1] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 3211264, sizes: [1, 112, 28672], stride: [3211264, 28672, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[1] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 2816000, sizes: [1, 88, 32000], stride: [2816000, 32000, 1], is_view: 0, dtype: float, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 720896, sizes: [1, 64, 88, 128], stride: [720896, 11264, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'value:[0] ']",4158
fill_.Scalar,diopiFill,"['self:[numel: 917504, sizes: [1, 64, 112, 128], stride: [917504, 14336, 128, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: ContiguousiopiMatmulBackward GradOther is nullptr] ']",4158
add.out,diopiAdd,"['self:[numel: 1114112, sizes: [1, 136, 8192], stride: [1114112, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'other:[numel: 1114112, sizes: [1, 136, 8192], stride: [1114112, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ', 'alpha:[1] ', 'out:[numel: 1114112, sizes: [1, 136, 8192], stride: [1114112, 8192, 1], is_view: 0, dtype: c10::Half, device:xpu:0, layout:Strided, pinned_memory: false, memory_format: Contiguous] ']",2569
